> epoch: 7, (batch_index/batches_per_epoch): 3/39, d1=0.236, d2=0.121 g=4.916
> epoch: 7, (batch_index/batches_per_epoch): 4/39, d1=0.160, d2=0.136 g=5.307
> epoch: 7, (batch_index/batches_per_epoch): 5/39, d1=0.209, d2=0.080 g=5.087
> epoch: 7, (batch_index/batches_per_epoch): 6/39, d1=0.142, d2=0.103 g=5.292
> epoch: 7, (batch_index/batches_per_epoch): 7/39, d1=0.228, d2=0.188 g=5.294
> epoch: 7, (batch_index/batches_per_epoch): 8/39, d1=0.269, d2=0.116 g=5.292
> epoch: 7, (batch_index/batches_per_epoch): 9/39, d1=0.237, d2=0.213 g=5.493
> epoch: 7, (batch_index/batches_per_epoch): 10/39, d1=0.258, d2=0.139 g=6.026
> epoch: 7, (batch_index/batches_per_epoch): 11/39, d1=0.256, d2=0.159 g=6.069
> epoch: 7, (batch_index/batches_per_epoch): 12/39, d1=0.254, d2=0.135 g=6.114
> epoch: 7, (batch_index/batches_per_epoch): 13/39, d1=0.224, d2=0.113 g=5.726
> epoch: 7, (batch_index/batches_per_epoch): 14/39, d1=0.235, d2=0.147 g=5.947
> epoch: 7, (batch_index/batches_per_epoch): 15/39, d1=0.265, d2=0.167 g=5.995
> epoch: 7, (batch_index/batches_per_epoch): 16/39, d1=0.219, d2=0.132 g=5.723
> epoch: 7, (batch_index/batches_per_epoch): 17/39, d1=0.203, d2=0.179 g=6.183
> epoch: 7, (batch_index/batches_per_epoch): 18/39, d1=0.187, d2=0.119 g=5.938
> epoch: 7, (batch_index/batches_per_epoch): 19/39, d1=0.289, d2=0.159 g=5.932
> epoch: 7, (batch_index/batches_per_epoch): 20/39, d1=0.153, d2=0.147 g=6.106
> epoch: 7, (batch_index/batches_per_epoch): 21/39, d1=0.193, d2=0.103 g=6.348
> epoch: 7, (batch_index/batches_per_epoch): 22/39, d1=0.145, d2=0.064 g=6.126
> epoch: 7, (batch_index/batches_per_epoch): 23/39, d1=0.119, d2=0.136 g=6.392
> epoch: 7, (batch_index/batches_per_epoch): 24/39, d1=0.199, d2=0.081 g=5.648
> epoch: 7, (batch_index/batches_per_epoch): 25/39, d1=0.155, d2=0.142 g=5.934
> epoch: 7, (batch_index/batches_per_epoch): 26/39, d1=0.120, d2=0.098 g=6.640
> epoch: 7, (batch_index/batches_per_epoch): 27/39, d1=0.174, d2=0.193 g=7.243
> epoch: 7, (batch_index/batches_per_epoch): 28/39, d1=0.187, d2=0.102 g=7.178
> epoch: 7, (batch_index/batches_per_epoch): 29/39, d1=0.169, d2=0.129 g=7.212
> epoch: 7, (batch_index/batches_per_epoch): 30/39, d1=0.195, d2=0.142 g=7.000
> epoch: 7, (batch_index/batches_per_epoch): 31/39, d1=0.186, d2=0.108 g=6.778
> epoch: 7, (batch_index/batches_per_epoch): 32/39, d1=0.175, d2=0.091 g=6.636
> epoch: 7, (batch_index/batches_per_epoch): 33/39, d1=0.107, d2=0.060 g=6.496
> epoch: 7, (batch_index/batches_per_epoch): 34/39, d1=0.177, d2=0.096 g=6.152
> epoch: 7, (batch_index/batches_per_epoch): 35/39, d1=0.123, d2=0.171 g=6.222
> epoch: 7, (batch_index/batches_per_epoch): 36/39, d1=0.102, d2=0.066 g=6.139
> epoch: 7, (batch_index/batches_per_epoch): 37/39, d1=0.127, d2=0.102 g=6.749
> epoch: 7, (batch_index/batches_per_epoch): 38/39, d1=0.104, d2=0.067 g=7.308
> epoch: 8, (batch_index/batches_per_epoch): 0/39, d1=0.095, d2=0.074 g=6.989
> epoch: 8, (batch_index/batches_per_epoch): 1/39, d1=0.061, d2=0.082 g=7.390
> epoch: 8, (batch_index/batches_per_epoch): 2/39, d1=0.066, d2=0.079 g=7.550
> epoch: 8, (batch_index/batches_per_epoch): 3/39, d1=0.096, d2=0.114 g=7.670
> epoch: 8, (batch_index/batches_per_epoch): 4/39, d1=0.117, d2=0.021 g=7.167
> epoch: 8, (batch_index/batches_per_epoch): 5/39, d1=0.126, d2=0.162 g=6.859
> epoch: 8, (batch_index/batches_per_epoch): 6/39, d1=0.112, d2=0.092 g=7.140
> epoch: 8, (batch_index/batches_per_epoch): 7/39, d1=0.074, d2=0.045 g=7.549
> epoch: 8, (batch_index/batches_per_epoch): 8/39, d1=0.101, d2=0.083 g=7.559
> epoch: 8, (batch_index/batches_per_epoch): 9/39, d1=0.097, d2=0.015 g=6.955
